fecha,country,revenue_usd,total_transactions,sesiones
2017-05-15,Martinique,,,1
2017-05-15,Mexico,,,14
2017-05-15,Morocco,,,8
2017-05-15,Netherlands,,,30
2017-05-15,New Zealand,,,4
2017-05-15,Nigeria,,,3
2017-05-15,Norway,,,5
2017-05-15,Pakistan,,,5
2017-05-15,Panama,,,3
2017-05-15,Papua New Guinea,,,1
2017-05-15,Peru,,,5
2017-05-15,Philippines,,,12
2017-05-15,Poland,,,11
2017-05-15,Portugal,,,12
2017-05-15,Puerto Rico,,,2
2017-05-15,Romania,,,6
2017-05-15,Russia,,,18
2017-05-15,Saudi Arabia,,,2
2017-05-15,Serbia,,,4
2017-05-15,Singapore,,,28
2017-05-15,South Africa,,,4
2017-05-15,South Korea,,,11
2017-05-15,Spain,,,29
2017-05-15,Sri Lanka,,,6
2017-05-15,Sweden,,,8
2017-05-15,Switzerland,,,26
2017-05-15,Taiwan,49.57,1,20
2017-05-15,Thailand,,,25
2017-05-15,Turkey,,,6
2017-05-15,Ukraine,,,3
2017-05-15,United Arab Emirates,,,5
2017-05-15,United Kingdom,68.97,1,99
2017-05-15,United States,3502.24,35,1389
2017-05-15,Uruguay,,,1
2017-05-15,Venezuela,,,1
2017-05-15,Vietnam,,,4
2017-05-16,(not set),,,4
2017-05-16,Afghanistan,,,1
2017-05-16,Algeria,,,1
2017-05-16,Argentina,,,13
2017-05-16,Australia,,,43
2017-05-16,Austria,,,11
2017-05-16,Azerbaijan,,,1
2017-05-16,Belgium,,,23
2017-05-16,Bosnia & Herzegovina,,,1
2017-05-16,Brazil,,,42
2017-05-16,Brunei,,,1
2017-05-16,Bulgaria,,,5
2017-05-16,Cambodia,,,1
2017-05-16,Canada,17.29,1,96
2017-05-16,Chile,,,8
2017-05-16,China,,,6
2017-05-16,Colombia,,,7
2017-05-16,Croatia,,,1
2017-05-16,Czechia,,,8
2017-05-16,Denmark,,,11
2017-05-16,Dominican Republic,,,4
2017-05-16,Egypt,,,5
2017-05-16,Estonia,,,2
2017-05-16,Ethiopia,,,2
2017-05-16,France,,,40
2017-05-16,Georgia,,,2
2017-05-16,Germany,,,76
2017-05-16,Greece,,,5
2017-05-16,Grenada,,,1
2017-05-16,Hong Kong,,,7
2017-05-16,Hungary,,,9
2017-05-16,India,,,119
2017-05-16,Indonesia,,,16
2017-05-16,Iran,,,1
2017-05-16,Ireland,,,13
2017-05-16,Israel,,,22
2017-05-16,Italy,,,30
2017-05-16,Japan,,,69
2017-05-16,Jordan,,,2
2017-05-16,Kenya,,,1
2017-05-16,Latvia,,,4
2017-05-16,Madagascar,,,1
2017-05-16,Malaysia,,,8
2017-05-16,Mexico,,,19
2017-05-16,Moldova,,,1
2017-05-16,Morocco,,,4
2017-05-16,Myanmar (Burma),,,2
2017-05-16,Netherlands,,,34
2017-05-16,New Zealand,,,7
2017-05-16,Nigeria,,,1
2017-05-16,Norway,,,2
2017-05-16,Pakistan,,,5
2017-05-16,Panama,,,2
2017-05-16,Paraguay,,,1
2017-05-16,Peru,,,5
2017-05-16,Philippines,,,19
2017-05-16,Poland,,,21
2017-05-16,Portugal,,,5
2017-05-16,Qatar,,,2
2017-05-16,Romania,,,1
2017-05-16,Russia,,,16
2017-05-16,Saudi Arabia,,,2
2017-05-16,Singapore,,,10
2017-05-16,Slovakia,,,2
2017-05-16,Slovenia,,,1
2017-05-16,South Africa,,,1
2017-05-16,South Korea,,,18
2017-05-16,Spain,,,25
2017-05-16,Sri Lanka,,,11
2017-05-16,Sweden,,,21
2017-05-16,Switzerland,,,42
2017-05-16,Taiwan,,,29
2017-05-16,Tanzania,,,1
2017-05-16,Thailand,,,11
2017-05-16,Tunisia,,,1
2017-05-16,Turkey,,,17
2017-05-16,U.S. Virgin Islands,,,2
2017-05-16,Ukraine,,,9
2017-05-16,United Arab Emirates,,,3
2017-05-16,United Kingdom,,,138
2017-05-16,United States,6287.4,52,1864
2017-05-16,Venezuela,,,2
2017-05-16,Vietnam,,,17
2017-05-16,Yemen,,,1
2017-05-17,(not set),,,3
2017-05-17,Argentina,,,3
2017-05-17,Australia,,,71
2017-05-17,Austria,,,11
2017-05-17,Bangladesh,,,2
2017-05-17,Belarus,,,1
2017-05-17,Belgium,,,11
2017-05-17,Brazil,,,27
2017-05-17,Bulgaria,,,4
2017-05-17,Canada,82.34,2,96
2017-05-17,Chile,,,5
2017-05-17,China,,,15
2017-05-17,Colombia,,,5
2017-05-17,Costa Rica,,,3
2017-05-17,Croatia,,,33
2017-05-17,Cyprus,,,3
2017-05-17,Czechia,,,16
2017-05-17,Denmark,,,10
2017-05-17,Dominican Republic,,,1
2017-05-17,Ecuador,,,3
2017-05-17,Egypt,,,1
2017-05-17,El Salvador,,,2
2017-05-17,Estonia,,,3
2017-05-17,Finland,,,5
2017-05-17,France,,,70
2017-05-17,Germany,,,72
2017-05-17,Gibraltar,,,1
2017-05-17,Greece,,,6
2017-05-17,Guatemala,,,1
2017-05-17,Guernsey,,,1
2017-05-17,Hong Kong,,,30
2017-05-17,Hungary,,,11
2017-05-17,India,,,144
2017-05-17,Indonesia,,,37
2017-05-17,Ireland,,,23
2017-05-17,Israel,,,24
2017-05-17,Italy,,,32
2017-05-17,Japan,,,81
2017-05-17,Kazakhstan,,,1
2017-05-17,Latvia,,,1
2017-05-17,Lebanon,,,1
2017-05-17,Lithuania,,,5
2017-05-17,Malaysia,,,12
2017-05-17,Mexico,,,23
2017-05-17,Morocco,,,3
2017-05-17,Nepal,,,3
2017-05-17,Netherlands,,,29
2017-05-17,New Zealand,,,8
2017-05-17,Nigeria,,,4
2017-05-17,Norway,,,3
2017-05-17,Oman,,,1
2017-05-17,Pakistan,,,9
2017-05-17,Peru,,,4
2017-05-17,Philippines,,,23
2017-05-17,Poland,,,26
2017-05-17,Portugal,,,13
2017-05-17,Romania,,,9
2017-05-17,Russia,,,18
2017-05-17,Saudi Arabia,,,1
2017-05-17,Serbia,,,4
2017-05-17,Singapore,,,79
2017-05-17,Slovakia,,,2
2017-05-17,South Africa,,,4
2017-05-17,South Korea,,,33
2017-05-17,Spain,,,40
2017-05-17,Sri Lanka,,,24
2017-05-17,Sweden,,,22
2017-05-17,Switzerland,,,59
2017-05-17,Taiwan,,,54
2017-05-17,Thailand,,,12
2017-05-17,Trinidad & Tobago,,,1
2017-05-17,Tunisia,,,1
2017-05-17,Turkey,,,27
2017-05-17,Ukraine,,,7
2017-05-17,United Arab Emirates,,,8
2017-05-17,United Kingdom,,,120
2017-05-17,United States,4919.65,39,1542
2017-05-17,Venezuela,,,2
2017-05-17,Vietnam,,,12
2017-05-18,(not set),,,4
2017-05-18,Argentina,,,9
2017-05-18,Armenia,,,1
2017-05-18,Australia,,,33
2017-05-18,Austria,,,14
2017-05-18,Bahamas,,,1
2017-05-18,Bangladesh,,,6
2017-05-18,Belarus,,,2
2017-05-18,Belgium,,,11
2017-05-18,Brazil,58.98,1,40
2017-05-18,Bulgaria,,,2
2017-05-18,Cambodia,,,1
2017-05-18,Canada,,,60
2017-05-18,Chile,,,4
2017-05-18,China,,,27
2017-05-18,Colombia,,,10
2017-05-18,Costa Rica,,,2
2017-05-18,Croatia,,,3
2017-05-18,Cyprus,,,1
2017-05-18,Czechia,,,10
2017-05-18,Denmark,,,14
2017-05-18,Dominican Republic,,,1
2017-05-18,Ecuador,,,4
2017-05-18,Egypt,,,1
2017-05-18,Estonia,,,1
2017-05-18,Finland,,,3
2017-05-18,France,,,51
2017-05-18,Germany,,,58
2017-05-18,Greece,,,13
2017-05-18,Guatemala,,,2
2017-05-18,Hong Kong,,,21
2017-05-18,Hungary,,,15
2017-05-18,India,,,150
2017-05-18,Indonesia,,,36
2017-05-18,Ireland,,,19
2017-05-18,Israel,,,20
2017-05-18,Italy,,,39
2017-05-18,Japan,,,94
2017-05-18,Kazakhstan,,,1
2017-05-18,Kenya,,,1
2017-05-18,Latvia,,,2
2017-05-18,Lithuania,,,3
2017-05-18,Malaysia,,,10
2017-05-18,Malta,,,2
2017-05-18,Mauritius,,,1
2017-05-18,Mexico,,,31
2017-05-18,Moldova,,,3
2017-05-18,Morocco,,,3
2017-05-18,Nepal,,,2
2017-05-18,Netherlands,,,38
2017-05-18,New Zealand,,,6
2017-05-18,Nigeria,,,3
2017-05-18,Norway,,,1
2017-05-18,Pakistan,,,11
2017-05-18,Panama,,,1
2017-05-18,Paraguay,,,1
2017-05-18,Peru,,,8
2017-05-18,Philippines,,,25
2017-05-18,Poland,,,25
2017-05-18,Portugal,,,8
2017-05-18,Puerto Rico,,,3
2017-05-18,Qatar,,,2
2017-05-18,Romania,,,4
2017-05-18,Russia,,,23
2017-05-18,Saudi Arabia,,,4
2017-05-18,Senegal,,,1
2017-05-18,Serbia,,,1
2017-05-18,Singapore,,,63
2017-05-18,Slovakia,,,3
2017-05-18,Slovenia,,,1
2017-05-18,South Africa,,,2
2017-05-18,South Korea,,,10
2017-05-18,Spain,,,44
2017-05-18,Sri Lanka,,,20
2017-05-18,Sweden,,,13
2017-05-18,Switzerland,,,22
2017-05-18,Taiwan,,,54
2017-05-18,Thailand,,,26
2017-05-18,Turkey,,,15
2017-05-18,Uganda,,,1
2017-05-18,Ukraine,,,14
2017-05-18,United Arab Emirates,,,8
2017-05-18,United Kingdom,,,125
2017-05-18,United States,3845.77,34,1241
2017-05-18,Uruguay,,,34
2017-05-18,Venezuela,,,6
2017-05-18,Vietnam,,,6
2017-05-19,Afghanistan,,,1
2017-05-19,Angola,,,1
2017-05-19,Argentina,,,6
2017-05-19,Australia,,,44
2017-05-19,Austria,,,7
2017-05-19,Bangladesh,,,5
2017-05-19,Belgium,,,7
2017-05-19,Bolivia,,,1
2017-05-19,Brazil,,,20
2017-05-19,Brunei,,,1
2017-05-19,Bulgaria,,,2
2017-05-19,Canada,,,56
2017-05-19,Chile,,,3
2017-05-19,China,,,9
2017-05-19,Colombia,,,14
2017-05-19,Croatia,,,3
2017-05-19,Cyprus,,,1
2017-05-19,Czechia,,,8
2017-05-19,Côte d’Ivoire,,,1
2017-05-19,Denmark,,,4
2017-05-19,Dominican Republic,,,2
2017-05-19,Ecuador,,,3
2017-05-19,Egypt,,,3
2017-05-19,El Salvador,,,1
2017-05-19,Estonia,,,2
2017-05-19,France,,,29
2017-05-19,Georgia,,,1
2017-05-19,Germany,,,38
2017-05-19,Ghana,,,1
2017-05-19,Greece,,,8
2017-05-19,Guatemala,,,1
2017-05-19,Guernsey,,,1
2017-05-19,Hong Kong,,,12
2017-05-19,Hungary,,,5
2017-05-19,India,,,155
2017-05-19,Indonesia,,,25
2017-05-19,Ireland,,,17
2017-05-19,Israel,,,2
2017-05-19,Italy,,,53
2017-05-19,Jamaica,,,1
2017-05-19,Japan,,,48
2017-05-19,Kazakhstan,,,1
2017-05-19,Kenya,,,1
2017-05-19,Latvia,,,2
2017-05-19,Luxembourg,,,4
2017-05-19,Macedonia (FYROM),,,1
2017-05-19,Malaysia,,,12
2017-05-19,Malta,,,1
2017-05-19,Mexico,,,44
2017-05-19,Morocco,,,1
2017-05-19,Nepal,,,1
2017-05-19,Netherlands,,,32
2017-05-19,New Zealand,,,6
2017-05-19,Nigeria,,,3
2017-05-19,Norway,,,5
2017-05-19,Pakistan,,,2
2017-05-19,Peru,,,3
2017-05-19,Philippines,,,11
2017-05-19,Poland,,,19
2017-05-19,Portugal,,,5
2017-05-19,Qatar,,,1
2017-05-19,Romania,,,7
2017-05-19,Russia,,,15
2017-05-19,Saudi Arabia,,,3
2017-05-19,Senegal,,,1
2017-05-19,Serbia,,,5
2017-05-19,Singapore,,,19
2017-05-19,South Africa,,,1
2017-05-19,South Korea,,,7
2017-05-19,Spain,,,56
2017-05-19,Sri Lanka,,,22
2017-05-19,Sweden,,,4
2017-05-19,Switzerland,,,18
2017-05-19,Taiwan,,,28
2017-05-19,Tajikistan,,,1
2017-05-19,Thailand,,,11
2017-05-19,Turkey,,,10
2017-05-19,Ukraine,,,3
2017-05-19,United Arab Emirates,,,3
2017-05-19,United Kingdom,,,124
2017-05-19,United States,6592.03,41,1116
2017-05-19,Uzbekistan,,,1
2017-05-19,Venezuela,,,4
2017-05-19,Vietnam,,,7
2017-05-20,Afghanistan,,,1
2017-05-20,Argentina,,,3
2017-05-20,Armenia,,,1
2017-05-20,Australia,,,32
2017-05-20,Austria,,,7
2017-05-20,Azerbaijan,,,1
2017-05-20,Bahrain,,,1
2017-05-20,Barbados,,,1
2017-05-20,Belarus,,,1
2017-05-20,Belgium,,,22
2017-05-20,Bosnia & Herzegovina,,,2
2017-05-20,Brazil,,,14
2017-05-20,Brunei,,,1
2017-05-20,Bulgaria,,,1
2017-05-20,Canada,,,41
2017-05-20,Chile,,,3
2017-05-20,China,,,3
2017-05-20,Colombia,,,13
2017-05-20,Congo - Kinshasa,,,1
2017-05-20,Costa Rica,,,3
2017-05-20,Croatia,,,7
2017-05-20,Cyprus,,,1
2017-05-20,Czechia,,,13
2017-05-20,Denmark,,,10
2017-05-20,Dominican Republic,,,1
2017-05-20,Ecuador,,,3
2017-05-20,Egypt,,,2
2017-05-20,El Salvador,,,1
2017-05-20,Estonia,,,6
2017-05-20,Finland,,,4
2017-05-20,France,,,54
2017-05-20,Georgia,,,2
2017-05-20,Germany,,,38
2017-05-20,Ghana,,,2
2017-05-20,Greece,,,6
2017-05-20,Guatemala,,,1
2017-05-20,Hong Kong,,,4
2017-05-20,Hungary,,,19
2017-05-20,Iceland,,,1
2017-05-20,India,,,117
2017-05-20,Indonesia,,,16
2017-05-20,Ireland,,,13
2017-05-20,Israel,,,9
2017-05-20,Italy,,,22
2017-05-20,Japan,,,35
2017-05-20,Jordan,,,1
2017-05-20,Kazakhstan,,,1
2017-05-20,Kenya,,,1
2017-05-20,Kosovo,,,1
2017-05-20,Kuwait,,,2
2017-05-20,Latvia,,,3
2017-05-20,Lithuania,,,4
2017-05-20,Macedonia (FYROM),,,2
2017-05-20,Malaysia,,,34
2017-05-20,Maldives,,,1
2017-05-20,Mauritius,,,1
2017-05-20,Mexico,,,14
2017-05-20,Morocco,,,4
2017-05-20,Netherlands,,,31
2017-05-20,New Zealand,,,15
2017-05-20,Nigeria,,,2
2017-05-20,Norway,,,8
2017-05-20,Pakistan,,,5
2017-05-20,Peru,,,6
2017-05-20,Philippines,,,31
2017-05-20,Poland,,,17
2017-05-20,Portugal,,,36
2017-05-20,Puerto Rico,,,2
2017-05-20,Qatar,,,1
2017-05-20,Romania,,,28
2017-05-20,Russia,,,14
2017-05-20,Saudi Arabia,,,5
2017-05-20,Serbia,,,1
2017-05-20,Singapore,,,14
2017-05-20,Slovakia,,,8
2017-05-20,Slovenia,,,1
2017-05-20,South Africa,,,8
2017-05-20,South Korea,,,5
2017-05-20,Spain,,,26
2017-05-20,Sri Lanka,,,9
2017-05-20,Sweden,,,10
2017-05-20,Switzerland,,,7
2017-05-20,Taiwan,,,12
2017-05-20,Tanzania,,,2
2017-05-20,Thailand,,,13
2017-05-20,Trinidad & Tobago,,,1
2017-05-20,Tunisia,,,1
2017-05-20,Turkey,,,17
2017-05-20,Uganda,,,1
2017-05-20,Ukraine,,,2
2017-05-20,United Arab Emirates,,,3
2017-05-20,United Kingdom,,,91
2017-05-20,United States,1069.39,30,806
2017-05-20,Uruguay,,,1
2017-05-20,Uzbekistan,,,1
2017-05-20,Venezuela,,,3
2017-05-20,Vietnam,,,3
2017-05-21,(not set),,,2
2017-05-21,Angola,,,1
2017-05-21,Argentina,,,4
2017-05-21,Armenia,,,1
2017-05-21,Australia,,,28
2017-05-21,Austria,,,9
2017-05-21,Bangladesh,,,3
2017-05-21,Belgium,,,15
2017-05-21,Belize,,,1
2017-05-21,Brazil,,,29
2017-05-21,Bulgaria,,,2
2017-05-21,Cambodia,,,3
2017-05-21,Canada,,,42
2017-05-21,Chile,,,7
2017-05-21,China,,,11
2017-05-21,Colombia,,,21
2017-05-21,Costa Rica,,,1
2017-05-21,Croatia,,,1
2017-05-21,Curaçao,,,1
2017-05-21,Czechia,,,10
2017-05-21,Denmark,,,7
2017-05-21,Ecuador,,,1
2017-05-21,Egypt,,,4
2017-05-21,El Salvador,,,1
2017-05-21,Estonia,,,2
2017-05-21,Finland,,,1
2017-05-21,France,,,39
2017-05-21,Georgia,,,2
2017-05-21,Germany,,,39
2017-05-21,Greece,,,11
2017-05-21,Guatemala,,,2
2017-05-21,Guernsey,,,1
2017-05-21,Hong Kong,,,17
2017-05-21,Hungary,,,15
2017-05-21,India,,,108
2017-05-21,Indonesia,,,13
2017-05-21,Ireland,,,8
2017-05-21,Israel,,,21
2017-05-21,Italy,,,23
2017-05-21,Japan,30.88,1,59
2017-05-21,Jordan,,,1
2017-05-21,Kazakhstan,,,2
2017-05-21,Kenya,,,1
2017-05-21,Kuwait,,,1
2017-05-21,Latvia,,,3
2017-05-21,Lithuania,,,1
2017-05-21,Malaysia,,,22
2017-05-21,Malta,,,2
2017-05-21,Mexico,,,13
2017-05-21,Moldova,,,1
2017-05-21,Morocco,,,2
2017-05-21,Nepal,,,2
2017-05-21,Netherlands,,,28
2017-05-21,New Zealand,,,3
2017-05-21,Nigeria,,,6
2017-05-21,Norway,,,2
2017-05-21,Pakistan,,,8
2017-05-21,Paraguay,,,1
2017-05-21,Peru,,,4
2017-05-21,Philippines,,,45
2017-05-21,Poland,,,9
2017-05-21,Portugal,,,8
2017-05-21,Romania,,,9
2017-05-21,Russia,,,20
2017-05-21,Réunion,,,3
2017-05-21,Saudi Arabia,,,1
2017-05-21,Serbia,,,1
2017-05-21,Sierra Leone,,,1
2017-05-21,Singapore,,,8
2017-05-21,Slovakia,,,9
2017-05-21,South Africa,,,4
2017-05-21,South Korea,,,10
2017-05-21,Spain,,,21
2017-05-21,Sri Lanka,,,9
2017-05-21,Sweden,,,13
2017-05-21,Switzerland,,,12
2017-05-21,Taiwan,,,63
2017-05-21,Thailand,,,10
2017-05-21,Turkey,,,10
2017-05-21,Ukraine,,,2
2017-05-21,United Arab Emirates,,,2
2017-05-21,United Kingdom,,,66
2017-05-21,United States,1029.23,21,625
2017-05-21,Uruguay,,,2
2017-05-21,Uzbekistan,,,2
2017-05-21,Vietnam,,,11
2017-05-22,(not set),,,4
2017-05-22,Albania,,,1
2017-05-22,Algeria,,,1
2017-05-22,Argentina,,,5
2017-05-22,Australia,,,45
2017-05-22,Austria,,,13
2017-05-22,Bangladesh,,,6
2017-05-22,Belarus,,,2
2017-05-22,Belgium,,,5
2017-05-22,Bolivia,,,2
2017-05-22,Brazil,,,27
2017-05-22,Bulgaria,,,3
2017-05-22,Burkina Faso,,,1
2017-05-22,Cambodia,,,1
2017-05-22,Canada,44.98,1,47
2017-05-22,Chile,,,6
2017-05-22,China,,,15
2017-05-22,Colombia,,,6
2017-05-22,Costa Rica,,,1
2017-05-22,Croatia,,,3
2017-05-22,Cyprus,,,1
2017-05-22,Czechia,,,12
2017-05-22,Denmark,,,5
2017-05-22,Ecuador,,,1
2017-05-22,Finland,,,1
2017-05-22,France,,,53
2017-05-22,Germany,,,50
2017-05-22,Ghana,,,2
2017-05-22,Greece,,,7
2017-05-22,Guatemala,,,5
2017-05-22,Guernsey,,,1
2017-05-22,Hong Kong,,,14
2017-05-22,Hungary,,,6
2017-05-22,India,,,146
2017-05-22,Indonesia,,,11
2017-05-22,Iraq,,,1
2017-05-22,Ireland,,,27
2017-05-22,Israel,,,17
2017-05-22,Italy,,,29
2017-05-22,Japan,,,89
2017-05-22,Jordan,,,1
2017-05-22,Kosovo,,,1
2017-05-22,Kuwait,,,1
2017-05-22,Lithuania,,,3
2017-05-22,Macedonia (FYROM),,,2
2017-05-22,Malaysia,,,6
2017-05-22,Malta,,,1
2017-05-22,Mexico,,,17
2017-05-22,Monaco,,,1
2017-05-22,Morocco,,,2
2017-05-22,Netherlands,,,32
2017-05-22,New Zealand,,,4
2017-05-22,Nigeria,,,2
2017-05-22,Norway,,,4
2017-05-22,Pakistan,,,5
2017-05-22,Peru,,,12
2017-05-22,Philippines,,,19
2017-05-22,Poland,,,19
2017-05-22,Portugal,,,2
2017-05-22,Romania,,,9
2017-05-22,Russia,,,22
2017-05-22,Réunion,,,1
2017-05-22,Saudi Arabia,,,1
2017-05-22,Serbia,,,6
2017-05-22,Singapore,,,13
2017-05-22,Slovakia,,,3
2017-05-22,Slovenia,,,1
2017-05-22,South Africa,,,5
2017-05-22,South Korea,,,8
2017-05-22,Spain,,,33
2017-05-22,Sri Lanka,,,6
2017-05-22,Sweden,,,5
2017-05-22,Switzerland,,,13
2017-05-22,Taiwan,,,72
2017-05-22,Tanzania,,,1
2017-05-22,Thailand,,,6
2017-05-22,Tunisia,,,5
2017-05-22,Turkey,,,11
2017-05-22,Uganda,,,1
2017-05-22,Ukraine,,,10
2017-05-22,United Arab Emirates,,,6
2017-05-22,United Kingdom,,,107
2017-05-22,United States,1984.07,24,1081
2017-05-22,Uruguay,,,1
2017-05-22,Venezuela,,,5
2017-05-22,Vietnam,,,9
2017-05-22,Zimbabwe,,,1
2017-05-23,(not set),,,2
2017-05-23,Algeria,,,1
2017-05-23,Argentina,,,43
2017-05-23,Australia,,,29
2017-05-23,Austria,,,30
2017-05-23,Bangladesh,,,2
2017-05-23,Belarus,,,2
2017-05-23,Belgium,,,17
2017-05-23,Brazil,,,28
2017-05-23,Cambodia,,,1
2017-05-23,Canada,,,45
2017-05-23,Chile,,,4
2017-05-23,China,,,14
2017-05-23,Colombia,,,7
2017-05-23,Congo - Kinshasa,,,1
2017-05-23,Costa Rica,,,4
2017-05-23,Czechia,,,7
2017-05-23,Denmark,,,3
2017-05-23,Ecuador,,,6
2017-05-23,Egypt,,,1
2017-05-23,El Salvador,,,3
2017-05-23,Ethiopia,,,1
2017-05-23,France,,,46
2017-05-23,Georgia,,,1
2017-05-23,Germany,,,67
2017-05-23,Ghana,,,1
2017-05-23,Greece,,,6
2017-05-23,Guatemala,,,2
2017-05-23,Hong Kong,,,8
2017-05-23,Hungary,,,8
2017-05-23,India,,,141
2017-05-23,Indonesia,,,19
2017-05-23,Ireland,,,24
2017-05-23,Israel,,,12
2017-05-23,Italy,,,22
2017-05-23,Japan,29.1,1,62
2017-05-23,Kenya,,,2
2017-05-23,Latvia,,,4
2017-05-23,Lithuania,,,3
2017-05-23,Malaysia,,,8
2017-05-23,Mexico,,,11
2017-05-23,Moldova,,,3
2017-05-23,Nepal,,,2
2017-05-23,Netherlands,,,17
2017-05-23,New Zealand,,,2
2017-05-23,Nigeria,,,5
2017-05-23,Norway,,,2
2017-05-23,Oman,,,1
2017-05-23,Pakistan,,,4
2017-05-23,Panama,,,1
2017-05-23,Peru,,,7
2017-05-23,Philippines,,,11
2017-05-23,Poland,,,16
2017-05-23,Portugal,,,4
2017-05-23,Puerto Rico,,,1
2017-05-23,Romania,,,4
2017-05-23,Russia,,,18
2017-05-23,Saudi Arabia,,,1
2017-05-23,Serbia,,,2
2017-05-23,Singapore,,,11
2017-05-23,Slovakia,,,3
2017-05-23,Slovenia,,,1
2017-05-23,South Africa,,,5
2017-05-23,South Korea,,,3
2017-05-23,Spain,,,31
2017-05-23,Sri Lanka,,,2
2017-05-23,Sweden,,,22
2017-05-23,Switzerland,,,8
2017-05-23,Taiwan,,,34
2017-05-23,Thailand,,,13
2017-05-23,Turkey,,,6
2017-05-23,Ukraine,,,13
2017-05-23,United Arab Emirates,,,9
2017-05-23,United Kingdom,,,77
2017-05-23,United States,4642.1,32,1080
2017-05-23,Venezuela,,,2
2017-05-23,Vietnam,,,10
2017-05-24,(not set),,,10
2017-05-24,Algeria,,,3
2017-05-24,Argentina,,,13
2017-05-24,Armenia,,,1
2017-05-24,Australia,,,38
2017-05-24,Austria,,,13
2017-05-24,Bahrain,,,1
2017-05-24,Bangladesh,,,6
2017-05-24,Belarus,,,3
2017-05-24,Belgium,,,6
2017-05-24,Bolivia,,,1
2017-05-24,Botswana,,,1
2017-05-24,Brazil,,,29
2017-05-24,Bulgaria,,,5
2017-05-24,Canada,61.44,1,78
2017-05-24,Chile,,,2
2017-05-24,China,,,15
2017-05-24,Colombia,37.99,1,16
2017-05-24,Costa Rica,,,3
2017-05-24,Croatia,,,2
2017-05-24,Cyprus,,,3
2017-05-24,Czechia,,,13
2017-05-24,Denmark,,,12
2017-05-24,Dominican Republic,,,1
2017-05-24,Ecuador,,,3
2017-05-24,Egypt,,,4
2017-05-24,El Salvador,,,1
2017-05-24,Finland,,,6
2017-05-24,France,,,55
2017-05-24,Germany,,,52
2017-05-24,Greece,,,5
2017-05-24,Grenada,,,1
2017-05-24,Guatemala,31.18,1,3
2017-05-24,Hong Kong,,,10
2017-05-24,Hungary,,,7
2017-05-24,India,,,133
2017-05-24,Indonesia,,,15
2017-05-24,Iraq,,,1
2017-05-24,Ireland,,,13
2017-05-24,Israel,,,9
2017-05-24,Italy,,,30
2017-05-24,Japan,,,92
2017-05-24,Jordan,,,2
2017-05-24,Kazakhstan,,,2
2017-05-24,Kenya,,,2
2017-05-24,Kuwait,,,1
2017-05-24,Latvia,,,2
2017-05-24,Lebanon,,,1
2017-05-24,Liberia,,,1
2017-05-24,Macedonia (FYROM),,,1
2017-05-24,Malaysia,,,34
2017-05-24,Malta,,,1
2017-05-24,Mexico,,,16
2017-05-24,Morocco,,,2
2017-05-24,Myanmar (Burma),,,1
2017-05-24,Netherlands,,,16
2017-05-24,New Zealand,,,3
2017-05-24,Nigeria,,,1
2017-05-24,Norway,,,1
2017-05-24,Pakistan,,,5
2017-05-24,Palestine,,,1
2017-05-24,Paraguay,,,1
2017-05-24,Peru,,,3
2017-05-24,Philippines,,,8
2017-05-24,Poland,,,19
2017-05-24,Portugal,,,17
2017-05-24,Qatar,,,2
2017-05-24,Romania,,,4
2017-05-24,Russia,,,22
2017-05-24,Saudi Arabia,,,2
2017-05-24,Serbia,,,4
2017-05-24,Singapore,,,31
2017-05-24,Slovakia,,,3
2017-05-24,South Africa,,,4
2017-05-24,South Korea,,,28
2017-05-24,Spain,,,56
2017-05-24,Sri Lanka,,,5
2017-05-24,Sweden,,,32
2017-05-24,Switzerland,,,10
2017-05-24,Taiwan,,,114
2017-05-24,Thailand,50.93,1,9
2017-05-24,Trinidad & Tobago,,,1
2017-05-24,Tunisia,,,1
2017-05-24,Turkey,,,16
2017-05-24,Ukraine,,,12
2017-05-24,United Arab Emirates,,,4
2017-05-24,United Kingdom,,,111
2017-05-24,United States,4832.78,32,1059
2017-05-24,Uruguay,,,4
2017-05-24,Vanuatu,,,1
2017-05-24,Venezuela,,,2
2017-05-24,Vietnam,,,13
2017-05-25,(not set),,,1
2017-05-25,Algeria,,,3
2017-05-25,Argentina,,,4
2017-05-25,Armenia,,,1
2017-05-25,Australia,,,28
2017-05-25,Austria,,,6
2017-05-25,Bangladesh,,,5
2017-05-25,Barbados,,,1
2017-05-25,Belarus,,,1
2017-05-25,Belgium,,,10
2017-05-25,Bolivia,,,2
2017-05-25,Brazil,,,27
2017-05-25,Bulgaria,,,2
2017-05-25,Canada,,,59
2017-05-25,Chile,,,4
2017-05-25,China,,,9
2017-05-25,Colombia,,,9
2017-05-25,Costa Rica,,,1
2017-05-25,Croatia,,,1
2017-05-25,Cyprus,,,1
2017-05-25,Czechia,,,8
2017-05-25,Denmark,,,6
2017-05-25,Dominican Republic,,,1
2017-05-25,Ecuador,,,2
2017-05-25,Egypt,,,2
2017-05-25,Ethiopia,,,1
2017-05-25,Fiji,,,1
2017-05-25,Finland,,,3
2017-05-25,France,,,24
2017-05-25,Georgia,,,1
2017-05-25,Germany,,,37
2017-05-25,Ghana,,,2
2017-05-25,Greece,,,5
2017-05-25,Guatemala,,,3
2017-05-25,Hong Kong,,,15
2017-05-25,Hungary,,,3
2017-05-25,India,,,143
2017-05-25,Indonesia,,,13
